x,y,T,c
0,6.134839092532121E-4,319.261,0
0,3.2565146394465276E-4,319.261,0
4.202176088173071E-4,5.082031752017232E-4,319.25373496808146,0.0011742305236578316
5.67469570203308E-4,8.366058051217804E-4,319.25782963973796,1.9095499620697693E-4
0,0.0010831455550061953,319.261,0
7.407287886420214E-4,0.0013772831278105755,319.2601701574906,3.791132352622339E-5
0,0.0017830063987457942,319.261,0
8.361810557414315E-4,0.002114753925052349,319.2606610299387,2.570195501073602E-5
0,0.002482867242485393,319.261,0
9.128873332417832E-4,0.019146871321289817,319.2609836893322,3.3982112472675526E-7
0,0.02,319.261,0
0,0.018700268197332615,319.261,0
0.0013405797101449241,0.02,319.26099780481405,-3.3094507169432124E-8
9.099973177191768E-4,0.0032963554636827887,319.2603356829025,4.378314852676446E-5
0,0.003935112359917458,319.261,0
0,0.016100804591997822,319.261,0
0.0010789105606245155,0.0166426557070848,319.2609805750451,4.786043683094701E-7
0,0.01740053639466522,319.261,0
0.0011821944332671146,0.017998485902624636,319.2609808187511,4.4845045256648316E-7
0.002041662522796877,0.019035602506491844,319.2609893656849,1.6050065927813398E-7
0.0026811594202898483,0.019999999999999997,319.2609936259644,6.30874661419849E-8
9.836242725292511E-4,0.004890129334005504,319.26065441362385,2.0646991127312026E-5
0,0.005556086367449821,319.261,0
0.0010704673841359072,0.015400942511509313,319.26097174042667,7.997395615350827E-7
0,0.014801072789330433,319.261,0
0.003320218264248783,0.018950698001948405,319.2609894608117,1.4592116733065463E-7
0.00402173913043477,0.020000000000000004,319.2609935987936,9.524557208843912E-8
0.001031989023255077,0.0063444970282610464,319.26066229506233,1.8235306651075017E-5
0,0.007002681973326075,319.261,0
0.0010562243935080765,0.007636142342656987,319.26074130307734,1.1892800461753036E-5
0,0.008302413775993469,319.261,0
0.001065590363337702,0.008940159997813397,319.2608363975849,7.1081321518016405E-6
0,0.009602145578660862,319.261,0
0.001068360362635833,0.010245007587486945,319.26088175172663,4.54403566185178E-6
0,0.010901877381328256,319.261,0
0.001067981542475445,0.011546211492947803,319.26091779599824,2.911469227151403E-6
0,0.012201609183995644,319.261,0
0.0010679530245009826,0.01284254572635024,319.26094070053483,1.9640998123106063E-6
0,0.013501340986663038,319.261,0
0.0010688369831744003,0.014134470990064027,319.260957213645,1.320542001543364E-6
