x,y,T,c
0,4.942995701331689E-4,316.53889,0
0,2.6474057306420884E-4,316.53889,0
3.3970485200707234E-4,4.2855900888122395E-4,316.53009098606145,0.001185674724045977
4.5219226370554045E-4,6.665103166431607E-4,316.5360552506964,1.248349732497607E-4
0,8.628072304643552E-4,316.53889,0
6.163070757586167E-4,0.0011350700063426386,316.5374977236365,1.41527953868669E-4
0,0.001503271827974255,316.53889,0
7.858835966104547E-4,0.0017200535914318285,316.53813758620686,1.2598145286296433E-5
0,0.0021437364254841547,316.53889,0
9.339500179626343E-4,0.002661443588657649,316.53771358109594,4.5087802895337215E-5
0,0.0032185470153213032,316.53889,0
0.0010590147824642718,0.003805162736090228,316.5375696875564,6.817966906262823E-5
0,0.004520847806238147,316.53889,0
0,0.005781834351658125,316.53889,0
0.0011876899817055877,0.005153985944046713,316.5380002271159,4.413581434811254E-5
0.0013111260609926984,0.006302412290491355,316.5373785876984,6.471374864907308E-5
0,0.006995509050031501,316.53889,0
0.0014719167596135374,0.007569434257535173,316.5374908731075,7.024050803842496E-5
0,0.008338601090301673,316.53889,0
0.0016545958540289667,0.009032537500140917,316.53735605958286,7.820057164674779E-5
0,0.009824910419402652,316.53889,0
0.001270854838790928,0.014152071873722544,316.5370180410077,1.0358373301015728E-4
0,0.015304175314142026,316.53889,0
0,0.013289896406291858,316.53889,0
0,0.017533242040450224,316.53889,0
0.0018028517499281223,0.018314943351352482,316.5380190646512,6.482534084045358E-5
0,0.02,316.53889,0
0.0026424380600708727,0.019999999999999997,316.535405163693,1.6388151595147878E-4
0,0.011469708880393706,316.53889,0
0.0018851459377224732,0.010713506520608563,316.53812156023696,4.260237710399783E-5
0.001597857749163743,0.012537359703982837,316.5375546475561,6.412245242433681E-5
0.0021983941373650115,0.015863510498783866,316.5377081450088,6.893228951687614E-5
0.003954718183993318,0.0179931001129516,316.53608369114886,1.7542691191087733E-4
0.0054572925146562845,0.02,316.535116814694,1.9549617103531406E-4
0.006806225985015694,0.017448700592938623,316.5373393891418,8.909948273171638E-5
0.008455206702789679,0.020000000000000004,316.53555306783096,1.8990444937610142E-4
0.00981179638018449,0.017276235994851435,316.53792888904377,8.013645495327252E-5
0.011304138084892945,0.02,316.53811364610385,3.324435334525063E-5
0.012402815634841427,0.017522520894718497,316.5362960658649,1.7238749801407516E-4
0.013867538314694965,0.02,316.5375483772019,6.930807568383544E-5
0.015127645765847636,0.017825895945613197,316.5375737402205,7.749574588161404E-5
0.016427076777659096,0.02,316.53371790178835,2.9121172247021564E-4
0.018986615240623214,0.02,316.5353710181479,1.8359987509744853E-4
0.01773710970299812,0.017767887436616083,316.53720053328817,1.1491381607904291E-4
0.020266384472105266,0.017927221489480828,316.5363603359668,1.7657658456480968E-4
0.02154615370358734,0.02,316.53892030055664,2.5920752572472913E-6
0.02284444284877303,0.017815726053742927,316.5380764895827,6.065125835187301E-5
0.024105692166551472,0.019999999999999997,316.5394534332403,9.882054100215792E-6
0.025303284450593978,0.017768843636316093,316.5388029002723,4.4099947891316734E-5
0.0266652306295156,0.02,316.53774738622695,8.49234892307683E-5
