x,y,T,c,mol_flux
0,0,321.20556,0.1505,-0.024450834258398585
0,1.2033662412009491E-4,321.20556,0,-0.03508610282564021
0,2.6474057306420884E-4,321.20556,0,-0.0011528076821693339
0,4.942995701331689E-4,321.20556,0,1.2412546515117931E-4
0,8.628072304643552E-4,321.20556,0,1.4827401192945503E-4
0,0.001503271827974255,321.20556,0,1.7438974853336924E-4
0,0.0021437364254841547,321.20556,0,4.43760079172018E-5
0,0.0032185470153213032,321.20556,0,7.050961503842764E-5
0,0.004520847806238147,321.20556,0,1.0876213543856984E-4
0,0.005781834351658125,321.20556,0,1.0488006587377208E-4
0,0.006995509050031501,321.20556,0,1.2996767111546342E-4
0,0.008338601090301673,321.20556,0,9.554102699027851E-5
0,0.009824910419402652,321.20556,0,5.1752830521651934E-5
0,0.011469708880393706,321.20556,0,9.295194586222384E-5
0,0.013289896406291858,321.20556,0,9.015016882604765E-5
0,0.015304175314142026,321.20556,0,8.74477954010816E-5
0,0.017533242040450224,321.20556,0,1.430087982909741E-4
0,0.02,321.20556,0,1.1202156959377092E-4
5.600403632695183E-4,0,312.8745208294623,0.301,-0.033530642801205046
0.0011200807265390367,0,312.33591770987766,0.301,-0.02265396572384705
0.0016801210898083087,0,312.41852321089624,0.301,-0.01775391647833726
0.002240161453077827,0,312.4121392047803,0.301,-0.015292212016186217
0.002800201816347222,0,312.4416702350929,0.301,-0.013538199672738721
0.0033602421796166174,0,312.45605081407416,0.301,-0.012304344120391183
0.003920282542886136,0,312.4715528699195,0.301,-0.011342706957420196
0.004480322906155531,0,312.4848898419551,0.301,-0.010573212863563108
0.005040363269425049,0,312.4973656560158,0.301,-0.009938889062737103
0.005600403632694444,0,312.5080477304484,0.301,-0.009408002741548998
0.00616044399596384,0,312.51834013872303,0.301,-0.008949480336964582
0.006720484359233358,0,312.52734385271344,0.301,-0.008555013045123426
0.007280524722502876,0,312.53562052151597,0.301,-0.008207787731772113
0.007840565085772272,0,312.5432159957896,0.301,-0.00789855601401131
0.008400605449041544,0,312.5505828467035,0.301,-0.0076190934785629405
0.008960645812310939,0,312.5575777438285,0.301,-0.0073681325167259185
0.009520686175580457,0,312.5638520832413,0.301,-0.007141635036788342
0.010080726538849852,0,312.5696695183731,0.301,-0.006934051482955662
0.01064076690211937,0,312.57513982011324,0.301,-0.006743750925212329
0.011200807265388765,0,312.5801901710778,0.301,-0.006568761519918503
0.011760847628658162,0,312.5849040421137,0.301,-0.00640631048380577
0.01232088799192768,0,312.5894890367622,0.301,-0.006254724713294571
0.012880928355197075,0,312.5937320453193,0.301,-0.006114008600739252
0.013440968718466593,0,312.59769592483815,0.301,-0.005982467586614567
0.014001009081735988,0,312.60139846103567,0.301,-0.0058592139138236524
0.014561049445005383,0,312.60491395584074,0.301,-0.005743151333541431
0.015121089808274778,0,312.60823877769377,0.301,-0.005633848029271798
0.015681130171544298,0,312.61131153359776,0.301,-0.005531036155204699
0.016241170534813568,0,312.61416029719544,0.301,-0.0054338019009823
0.01680121089808321,0,312.6168801586472,0.301,-0.005341244118391972
0.017361251261352482,0,312.6194636728448,0.301,-0.0052533578244182534
0.017921291624622,0,312.62189649433526,0.301,-0.005169697485807565
0.018481331987891397,0,312.6242068568959,0.301,-0.005089746449227423
0.019041372351160914,0,312.6264942875616,0.301,-0.005013195328779036
0.01960141271443031,0,312.6286151545473,0.301,-0.004940526291733861
0.021281533804238494,0,312.63417157005955,0.301,-0.004741223024717066
0.020721493440969223,0,312.6325067652224,0.301,-0.004804555019874772
0.020161453077699704,0,312.6306338969232,0.301,-0.004870897919534995
0.021841574167508135,0,312.6357943428773,0.301,-0.004679725310069301
0.02240161453077747,0,312.63740578948295,0.301,-0.004620593033936269
0.022961654894046987,0,312.6387736333905,0.301,-0.004564852038429822
0.02352169525731626,0,312.6399861237417,0.301,-0.004511072722145656
0.024081735620585777,0,312.6410116739065,0.301,-0.0044595192996385044
0.024641775983855235,0,312.64187747695615,0.301,-0.004409651662017348
0.025201816347124692,0,312.6427708632491,0.301,-0.004360810616818871
0.02576185671039415,0,312.6436777875534,0.301,-0.004313277806175647
0.026321897073663482,0,312.644604946576,0.301,-0.0042670298207573565
0.026881937436933002,0,312.64551380844887,0.301,-0.0042222566754580425
0.029122098890010703,0,312.64879439072115,0.301,-0.004056736122248781
0.02856205852674137,0,312.64802381758227,0.301,-0.004096483295537858
0.027441977800202518,0,312.6463759699319,0.301,-0.00417895107684257
0.028002018163471913,0,312.64725029224593,0.301,-0.004136835256253943
0.029682139253280223,0,312.64962305972125,0.301,-0.004017982934427949
0.030242179616549618,0,312.6503545604766,0.301,-0.003981139389577864
0.030802219979819197,0,312.65093908393817,0.301,-0.003945747112056986
0.03136226034308841,0,312.65137410181603,0.301,-0.003911468549887582
0.031922300706357924,0,312.6517573858194,0.301,-0.0038778419083230695
0.037522704339052436,0,312.6537663584798,0.301,-0.003583740387545491
0.03696266397578291,0,312.65375271038016,0.301,-0.0036099462804530316
0.03640262361251346,0,312.6536930414408,0.301,-0.003636768567604787
0.03584258324924412,0,312.65357999463333,0.301,-0.0036643376967007593
0.03248234106962745,0,312.65212383682905,0.301,-0.0038448820350400997
0.0330423814328969,0,312.65245832884574,0.301,-0.0038127858303635756
0.035282542885974606,0,312.6534396680102,0.301,-0.0036925198439338963
0.03472250252270521,0,312.6532698182172,0.301,-0.0037213306855929957
0.03360242179616624,0,312.65274714879456,0.301,-0.0037815562407886878
0.03416246215943563,0,312.6530262172447,0.301,-0.003750995268516523
0.03808274470232183,0,312.653784522089,0.301,-0.003557943992813226
0.03864278506559128,0,312.6537942251878,0.301,-0.0035326390047345307
0.03920282542886074,0,312.65379382335857,0.301,-0.0035078864193905887
0.039762865792130134,0,312.6537470625241,0.301,-0.003483858852362899
0.04032290615539966,0,312.65367925553437,0.301,-0.0034602474348079657
0.04088294651866905,0,312.65360045350354,0.301,-0.0034371518093319737
0.04144298688193845,0,312.6535032542895,0.301,-0.003414556346133568
0.04200302724520796,0,312.65337761714807,0.301,-0.0033924551779462705
0.04256306760847736,0,312.65325271519896,0.301,-0.0033706916127187844
0.04312310797174675,0,312.6530893321204,0.301,-0.003349337445215925
0.04368314833501615,0,312.65299593373015,0.301,-0.0033280654235468637
0.04424318869828567,0,312.65285252959796,0.301,-0.003307651521895417
0.04480322906155506,0,312.65264053092335,0.301,-0.0032877542332677544
0.04536326942482458,0,312.6524366150391,0.301,-0.003268014754489223
0.045923309788093856,0,312.65222973730545,0.301,-0.0032485938561269785
0.04648335015136337,0,312.6520064295579,0.301,-0.0032295136094339506
0.04704339051463289,0,312.6517963025086,0.301,-0.0032107092526683853
0.04760343087790216,0,312.6515837792935,0.301,-0.00319224715710417
0.04816347124117168,0,312.6513501097007,0.301,-0.0031742222359440906
0.04872351160444108,0,312.65108200755583,0.301,-0.0031566991088648882
0.049283551967710594,0,312.6507868760494,0.301,-0.003139366414273228
0.049843592330979986,0,312.6504718882112,0.301,-0.0031223786731793546
0.050403632694249384,0,312.65015077887136,0.301,-0.003105619723705227
0.0509636730575189,0,312.6498221657123,0.301,-0.003089144370907843
0.0515237134207883,0,312.6494815792618,0.301,-0.003072925650028787
0.052083753784057815,0,312.64913384885136,0.301,-0.0030569576510347707
0.052643794147327214,0,312.6487923096177,0.301,-0.003041200631232279
0.05320383451059673,0,312.6484487891069,0.301,-0.0030256674761337454
0.05376387487386612,0,312.64808942670794,0.301,-0.003010443715504715
0.05432391523713552,0,312.64772586056444,0.301,-0.002995476716957051
0.054883955600405036,0,312.64735284531406,0.301,-0.0029807298640054146
0.055443995963674435,0,312.6469650791201,0.301,-0.0029662555203143477
0.05600403632694389,0,312.64656255737435,0.301,-0.0029520463300891212
0.056564076690213405,0,312.64614468207094,0.301,-0.0029380640194856425
0.05712411705348274,0,312.6457056634882,0.301,-0.002924299928212151
0.0576841574167522,0,312.64525064523104,0.301,-0.002910719884186068
0.058244197780021593,0,312.6448080884189,0.301,-0.002897273961869574
0.05880423814329111,0,312.64435208195823,0.301,-0.0028840541956447036
0.05936427850656051,0,312.6438969633898,0.301,-0.002870970102908783
0.0599243188698299,0,312.6434270599022,0.301,-0.0028582086735450727
0.06048435923309936,0,312.6429432893104,0.301,-0.0028454936364298877
0.061044399596368815,0,312.64246598500216,0.301,-0.0028329387474412436
0.06160443995963815,0,312.64199748770454,0.301,-0.002820544553513624
0.06216448032290767,0,312.64152408373315,0.301,-0.0028083530472677535
0.06272452068617707,0,312.6410406403486,0.301,-0.0027963340640187566
0.06328456104944652,0,312.64054066770314,0.301,-0.002784569461842548
0.06384460141271585,0,312.640029732528,0.301,-0.0027729452191350324
0.06440464177598537,0,312.6395244780357,0.301,-0.0027613907405566536
0.0649646821392549,0,312.63902633973237,0.301,-0.002749958482321588
0.06552472250252428,0,312.63851322269585,0.301,-0.002738785166236671
0.06608476286579368,0,312.6379938867657,0.301,-0.0027277318778062497
0.0666448032290632,0,312.6374652011408,0.301,-0.0027168353102554293
0.0672048435923326,0,312.63694804877855,0.301,-0.0027059773629325382
0.06776488395560205,0,312.6364465978554,0.301,-0.002695090275711945
0.06832492431887138,0,312.63597224671497,0.301,-0.00268430133425734
0.0688849646821409,0,312.63548294631255,0.301,-0.0026738150282119037
0.0694450050454103,0,312.63499013472165,0.301,-0.0026634232740531394
0.07000504540867981,0,312.6344911154056,0.301,-0.002653186846848788
0.07056508577194921,0,312.6339782651155,0.301,-0.0026431095986920606
0.07112512613521861,0,312.63346464432937,0.301,-0.002633171291142724
0.07168516649848819,0,312.63292600441747,0.301,-0.0026235095224507133
0.07224520686175752,0,312.6323559038591,0.301,-0.0026140293170505446
0.07280524722502704,0,312.63176301739253,0.301,-0.0026047240424468382
0.07672552976791305,0,312.62738586307154,0.301,-0.002541682195225375
0.07616548940464365,0,312.6280357882978,0.301,-0.002550413278306249
0.07560544904137426,0,312.6286679955125,0.301,-0.0025591667814807736
0.07504540867810475,0,312.6292911316339,0.301,-0.0025679847589783196
0.07448536831483535,0,312.6298745510661,0.301,-0.002577206836510744
0.07392532795156583,0,312.63050266931157,0.301,-0.002586432391258
0.07336528758829632,0,312.63113066791533,0.301,-0.0025955905816286407
0.07728557013118256,0,312.6267669757807,0.301,-0.0025329368980054777
0.07784561049445196,0,312.62613511281245,0.301,-0.0025244251508777338
0.07840565085772136,0,312.6254890214133,0.301,-0.0025160232259189633
0.07896569122099076,0,312.62482359582447,0.301,-0.002507783354664345
0.07952573158426027,0,312.62415155216524,0.301,-0.0024995752310065923
0.08008577194752967,0,312.62348585961354,0.301,-0.0024914157383791
0.08064581231079906,0,312.62280064526715,0.301,-0.002483425477108275
0.08120585267406859,0,312.6220936295788,0.301,-0.0024755702803957707
