x,y,T,c,mol_flux
0,0,323.20556,0.1165,-0.024828051959031615
0,1.4802339270211494E-4,323.20556,0,-0.025990729013091914
0,3.2565146394465276E-4,323.20556,0,2.653877350558135E-4
0,6.134839092532121E-4,323.20556,0,1.902953703959459E-4
0,0.0010831455550061953,323.20556,0,1.5026680673282816E-4
0,0.0017830063987457942,323.20556,0,5.7254794993948606E-5
0,0.002482867242485393,323.20556,0,6.391171864203727E-5
0,0.018700268197332615,323.20556,0,1.8309362690012486E-6
0,0.02,323.20556,0,2.29407640476622E-6
0,0.01740053639466522,323.20556,0,2.7283320404624016E-6
0,0.003935112359917458,323.20556,0,3.64983834442486E-5
0,0.016100804591997822,323.20556,0,2.6682508931527124E-6
0,0.005556086367449821,323.20556,0,2.595116342093514E-5
0,0.007002681973326075,323.20556,0,2.046596078972455E-5
0,0.008302413775993469,323.20556,0,1.8100491125300448E-5
0,0.009602145578660862,323.20556,0,6.087391406144035E-6
0,0.010901877381328256,323.20556,0,4.363881658061037E-6
0,0.012201609183995644,323.20556,0,4.469294118523884E-6
0,0.013501340986663038,323.20556,0,3.97209059921185E-6
0,0.014801072789330433,323.20556,0,2.3249817390689164E-6
6.998738965952279E-4,0,316.92169793292805,0.233,-0.026501813412321128
0.001399747793190394,0,316.54998940380744,0.233,-0.018673343849496038
0.002099621689785622,0,316.64120633731125,0.233,-0.014541407477431132
0.002799495586380788,0,316.6009384117404,0.233,-0.012671354057044313
0.003499369482976016,0,316.61749106689024,0.233,-0.011212389685634629
0.0041992433795713675,0,316.6157983988563,0.233,-0.010217359933997184
0.004899117276166472,0,316.6218057788621,0.233,-0.00942117620688962
0.005598991172761638,0,316.6249193835524,0.233,-0.008794758631932496
0.006298865069356804,0,316.62875007841706,0.233,-0.008274570505340072
0.006998738965951909,0,316.63210528657413,0.233,-0.007836863893909418
0.00769861286254726,0,316.6351303096084,0.233,-0.007462303058897533
0.008398486759142489,0,316.6380934468651,0.233,-0.007135584535818493
0.009098360655737655,0,316.6409830272926,0.233,-0.0068477778185476535
0.009798234552332821,0,316.6438363301997,0.233,-0.00659168133185728
0.010498108448927925,0,316.6463222319016,0.233,-0.006362965688233152
0.011197982345523275,0,316.64863608638217,0.233,-0.006156389057853304
0.011897856242118504,0,316.65085474701146,0.233,-0.005968282894239047
0.01259773013871367,0,316.65292558799564,0.233,-0.005796751022921862
0.013297604035308837,0,316.6547790242051,0.233,-0.005639406191599724
0.013997477931904064,0,316.6565572001495,0.233,-0.005493428177582283
0.01469735182849917,0,316.6581765306134,0.233,-0.005359219773375452
0.01539722572509452,0,316.6596161774134,0.233,-0.005234336787828189
0.016097099621689686,0,316.66107113923823,0.233,-0.005117520072663998
0.016796973518284915,0,316.6623157803316,0.233,-0.005008567920811
0.01749684741488008,0,316.6635330595108,0.233,-0.004906218289828278
0.018196721311475185,0,316.6645767149791,0.233,-0.00481035163197346
0.018896595208070535,0,316.6655499777884,0.233,-0.004719997232449904
0.019596469104665764,0,316.6664162452855,0.233,-0.004634551890235334
0.020296343001260868,0,316.66722391686653,0.233,-0.0045536238936201325
0.020996216897856034,0,316.66797911219453,0.233,-0.0044768207048055475
0.0216960907944512,0,316.6686578841692,0.233,-0.004403969248166324
0.02239596469104643,0,316.66923694182424,0.233,-0.004334638820571393
0.023095838587641658,0,316.66976061153804,0.233,-0.004268638346315748
0.023795712484236946,0,316.6702261310431,0.233,-0.004205576275773221
0.02449558638083205,0,316.67069952295896,0.233,-0.004144995511276339
0.025195460277427216,0,316.6711147886027,0.233,-0.004087040667198054
0.025895334174022445,0,316.6714925543141,0.233,-0.0040316711150977244
0.026595208070617674,0,316.6717566508796,0.233,-0.003978884638318465
0.027295081967212902,0,316.6719998915935,0.233,-0.003927752503700126
0.02799495586380807,0,316.6722768606661,0.233,-0.003878372476251686
0.028694829760403356,0,316.6724450490294,0.233,-0.0038315861592039344
