x,y,T,c
0.10345138451843948,0.02,316.5359897034934,5.5126560851538755E-5
0.10248805884372877,0.017532765961875384,316.5367130948612,-2.4235428653179505E-6
0.10601092298140362,0.02,316.53836584762547,-1.1040124049072854E-5
0.10486394515127664,0.017714451236732272,316.53406465239954,1.1479438155330718E-4
0.10857046144436772,0.02,316.5351247085604,8.715608317120625E-5
0.10738236187746442,0.01780687403607976,316.53757872528877,2.2368817210590658E-5
0.11112999990733183,0.02,316.53697350868947,5.613177258017727E-5
0.10988202000625151,0.017721878386937513,316.5378674931508,-5.088280647757688E-6
0.11235871191230346,0.017837853069606203,316.53559553582386,7.036330428178835E-5
0.11368953837029595,0.02,316.53796187616564,1.2760263447581704E-5
0.11503948457023418,0.017849892031359168,316.53813619014915,8.787068400201719E-6
0.11624907683326008,0.020000000000000004,316.5365698503607,2.6878523810809444E-5
0.11751440350245516,0.01767778873564332,316.5375560053838,1.5926629441897146E-5
0.11880861529622423,0.02,316.5371322742043,4.19471992203002E-5
0.12008838452770632,0.0179272214894808,316.5368272754044,2.2298638144366894E-5
0.12136815375918836,0.02,316.5371674803203,5.7219827475767596E-5
0.12266471950822956,0.017798930113373745,316.53717602731507,3.114973268949884E-5
0.12392769222215251,0.02,316.53587016454304,3.8299363836165535E-5
0.12648723068511664,0.02,316.5362074995885,2.372000980678604E-5
0.12521824932137,0.01765226479493109,316.53640739086455,6.200617246075475E-5
0.12782865256394635,0.01783688241834902,316.5354040042908,9.003919199971463E-5
0.12904676914808072,0.020000000000000004,316.5354436997792,1.322005763264851E-4
0.13160630761104486,0.02,316.53408238417086,2.353805416262316E-4
0.1304991867464386,0.017752831263304757,316.5357798691919,8.545294970330728E-5
0.134165846074009,0.02,316.53450788949556,1.7058776171616476E-4
0.1329167837875551,0.01764488532704549,316.5343531515866,1.9576760209293105E-4
0.13540470920876768,0.017787191377304196,316.5343072178502,2.4869544680817065E-4
0.13672538453697314,0.02,316.53497109008424,1.8328689665720555E-4
0.13928492299993728,0.02,316.5326118577293,3.650817231000032E-4
0.13808735096924157,0.017783773309325235,316.53329063459256,2.1908025182144341E-4
0.1405439668269525,0.01764642310330716,316.5315673369142,3.042444152938503E-4
0.1418444614629014,0.02,316.5305985485777,3.302054879671166E-4
0.1431106693689544,0.017797032359539833,316.53205024325956,3.190432529677787E-4
0.1444039999258655,0.02,316.52865481491887,2.7981907171826766E-4
0.14696353838882967,0.02,316.53511909385156,8.725778418463827E-5
0.14582044640110203,0.017648734819572173,316.5331746471177,1.5638068405694476E-4
0.14952307685179375,0.02,316.538181124579,-3.603464138455347E-5
0.14833213001963408,0.01766037495596434,316.52867641196684,3.326372253403306E-4
0.15208261531475792,0.02,316.5369283769076,9.255647551119072E-6
0.1509199339681018,0.01772491737401164,316.536716865624,5.59962283946883E-5
0.15464215377772203,0.02,316.5390261634318,-2.9438401197397988E-5
0.1533670104568189,0.017680608400189913,316.5369939012394,6.830342331464814E-6
0.15592192300920407,0.017927221489480828,316.53556933601936,5.694890476715878E-5
0.15720169224068611,0.02,316.53793713352604,-2.6514715944343456E-5
0.1584526623984704,0.017833423625259866,316.53918840154944,-5.638241067613028E-5
0.15976123070365034,0.019999999999999997,316.53695205668754,-4.8171067953712654E-5
0.16098143943853324,0.01767284702862237,316.5363663634589,3.1887622700238643E-6
0.1623207691666144,0.02,316.5388811660081,-6.567796432881411E-5
0.16356410991995268,0.017888671586021025,316.53402829780435,6.683213442869166E-5
0.16488030762957853,0.02,316.53365813099657,1.4469756781956925E-4
0.16622568017892556,0.017828977790690443,316.53563699488654,6.357725799721381E-5
0.16743984609254264,0.020000000000000004,316.52630497960473,3.593598251352364E-4
0.16999938455550678,0.02,316.5310795207476,2.4109250407332747E-4
0.16872989837096952,0.017675374661490276,316.5313620683241,2.2047960722089007E-4
0.17121393752636557,0.01779484667314142,316.5289722394684,2.8979790060750166E-4
0.17255892301847095,0.02,316.5355496795327,1.1836463141788568E-4
0.17511846148143503,0.02,316.5318556990796,2.3209922759510502E-4
0.17391145278762227,0.017765048891617348,316.5331718351172,1.839575170324984E-4
0.17635312926209462,0.01764353407607095,316.5323160907811,2.0623535761022649E-4
0.17767799994439915,0.02,316.530929577264,2.4707466823481586E-4
0.1789191116557402,0.017779581506823187,316.5320736720486,2.2783981707576712E-4
0.18023753840736334,0.02,316.53127184553637,2.4199044533395608E-4
0.18279707687032742,0.02,316.53545120502747,1.1112543790744073E-4
0.18165534338027964,0.017633556478230217,316.534059563751,1.3774980743127134E-4
0.1853566153332916,0.02,316.53926270898694,-2.6188872874840577E-5
0.18411649368886324,0.017669843925378015,316.5314891850531,2.4251899628346341E-4
0.18791615379625567,0.02,316.53858196033354,-2.5088176706035632E-5
0.18670497091621835,0.01776110854358591,316.5352731032976,9.553363714668183E-5
0.18911132132338107,0.017668059726107136,316.5359391643313,5.775573972074475E-5
0.1904756922592198,0.02,316.5349221187561,8.898107193058991E-5
0.1917083949123693,0.017770440928533672,316.5357069343384,6.050602655219661E-5
0.1930352307221839,0.02,316.53065078707266,2.2977524826577904E-4
0.195594769185148,0.019999999999999997,316.5366820800381,3.995614280979551E-5
0.1945790164393064,0.01760602551092044,316.5359506154278,5.520179976049004E-5
0.19815430764811223,0.02,316.54018601534756,-7.147840598598338E-5
0.19705690925319905,0.01766701928671183,316.53253596447286,1.8080248141046012E-4
0.2007138461110763,0.02,316.5387015736143,-1.5918115922860923E-5
0.19958635522752993,0.017777366705164672,316.53818904965243,-9.234993162894556E-6
0.20327338457404043,0.02,316.5377812325977,1.8397486331134327E-5
0.20203454488852265,0.017713674147096896,316.53868208583475,-3.320097018162312E-5
0.204558006880539,0.017808333182352025,316.5378991777227,-3.6415845808502153E-7
0.20583292303700454,0.02,316.5373005770048,5.1011080407715535E-6
0.20839246149996873,0.02,316.5376291891454,-1.0192427967461239E-5
0.2072312258386779,0.01769073007404808,316.5378226583819,1.1143134741982505E-5
0.20966302517183746,0.017526742034452078,316.5373391037602,-1.8755205208145086E-6
0.21095199996293285,0.020000000000000004,316.53760265705085,3.654589213022583E-5
0.2122430742416739,0.017791238826300602,316.5371455480334,-8.887385644552068E-7
0.21351153842589696,0.02,316.53644986143917,5.55156846794713E-5
0.21476062302575216,0.0178184038118187,316.536762249478,4.275648185302462E-5
0.21607107688886112,0.02,316.5360881493908,-5.963943169777712E-6
0.2173084949849623,0.01762949341915901,316.5348454859283,6.324284292109698E-5
0.21863061535182526,0.02,316.5351302505288,5.5002015265904466E-5
0.21993021977985056,0.017810570949285346,316.5337983935547,5.9461441107415214E-5
0.2211901538147893,0.019999999999999997,316.5318845205367,1.5416149675491475E-4
0.2237496922777535,0.020000000000000004,316.52766520662857,2.604827711722118E-4
0.22264191619661874,0.017745991448362745,316.5314325108205,2.0311400736372563E-4
0.22630923074071757,0.02,316.52634526137734,4.191010234167584E-4
0.22504351861294689,0.017556127270212146,316.5287573576207,2.8832041363388556E-4
0.22886876920368165,0.02,316.52905321063173,4.096114166159859E-4
0.22761793656961224,0.01757707753277656,316.52995420940033,2.583885459737393E-4
0.23142830766664577,0.02,316.5361465559992,1.1788832597969415E-4
0.23028588447650744,0.017487040302698056,316.53114339005174,2.8373352770438647E-4
0.23398784612960996,0.02,316.5365893354522,-1.0942568230898793E-5
0.23289450246251966,0.01752934953153092,316.5277953614914,3.4098033995944417E-4
0.23654738459257416,0.02,316.5401266862621,-1.1257447030310109E-4
0.2354876630345023,0.017587835638689986,316.53632996243647,2.4821991629804273E-5
0.23910692305553813,0.020000000000000004,316.5371571864198,1.8012876358248363E-5
0.23793395387174576,0.017754063394295243,316.53143532307416,2.3733300054869436E-4
0.24166646151850238,0.020000000000000004,316.5344198897065,1.0257535032067351E-4
0.24050346087053256,0.01782806942711457,316.5364279406769,4.69756944538553E-5
0.24422599998146638,0.02,316.5357514438533,6.5318356980041E-5
0.2430360523345062,0.01770786864275326,316.5341084336039,1.1008854185079449E-4
0.2455262862655971,0.017840214513037026,316.5322443837397,1.6382359652392794E-4
0.24678553844443057,0.019999999999999997,316.5335653256768,1.1527954400973237E-4
0.24808110952443738,0.017804443271633875,316.5333624941076,1.1354728220362228E-4
0.2493450769073947,0.02,316.5292605733178,2.0186134496007907E-4
0.25055800213277424,0.017619768613330634,316.52978241824013,2.2082933328103563E-4
0.25190461537035885,0.02,316.5291237232925,2.2674288673219366E-4
0.25318402226543035,0.017777113755485328,316.52975061485967,2.301838268354399E-4
0.254464153833323,0.02,316.52841540671125,3.203970523657264E-4
0.25702369229628713,0.02,316.5314179617653,2.667293853199577E-4
0.2559706455787268,0.01764109813266643,316.5315187288505,1.9760558959626008E-4
0.25958323075925116,0.02,316.53371114480944,1.4472521916016152E-4
0.25843448660408513,0.017676910174640785,316.5268678710288,3.5685163095490854E-4
0.26214276922221547,0.02,316.5322114546341,1.3131081592936342E-4
0.2609222724131911,0.017739132758801374,316.53171853424504,2.0338867512230855E-4
0.26470230768517955,0.02,316.5327484764801,9.164663153765471E-5
0.26345639160294937,0.017645439853280136,316.532864664511,1.0204290334647817E-4
0.26726184614814363,0.02,316.5338263215922,3.0770650671912135E-5
0.26604446048324726,0.017801657392596846,316.533260333355,9.636095685169954E-5
0.26982138461110766,0.02,316.5374470249291,-5.327624920335152E-5
0.26886947638452424,0.017592450349171472,316.53574042965266,-9.565889015547201E-7
0.2723809230740719,0.02,316.5365012605603,-9.1130024584575E-6
0.27130163945676694,0.017674191006763765,316.53131927064646,1.1199315196403497E-4
0.27494046153703594,0.02,316.53388207735526,1.0457090874922215E-5
0.2738176840529155,0.017778395719066108,316.53544288941436,1.4714964461592377E-5
0.2775000000000001,0.02,316.53461203272525,4.6349437268520444E-5
0.2762644149328947,0.017690051103859482,316.53473043056283,4.77439748764356E-5
0.2787417754509485,0.017784514222368285,316.53328998194,9.268960987082698E-5
0.28005953846296416,0.02,316.5342214208613,1.5176315420962672E-4
0.2826190769259282,0.02,316.53347025009776,2.1725307701560701E-4
0.2814007197475278,0.017767758090962156,316.5338970295433,1.1995773168809647E-4
0.2851786153888925,0.02,316.5301216239355,2.1064606369650802E-4
0.28390476167623496,0.017650169094751124,316.5309197788202,1.9419666449613457E-4
0.28651441472725947,0.0178856301842159,316.53338485218484,1.6352115972808202E-4
0.2877381538518565,0.02,316.5271266531122,1.578542087447273E-4
0.2902976923148208,0.02,316.5334059198739,7.334747740442934E-5
0.2893137707085072,0.017614683893287495,316.53079084278124,1.410172896097834E-4
0.2928572307777848,0.02,316.5328956468045,1.1303469252574869E-4
0.29172773237684724,0.017678096866981095,316.5249772184648,2.4072852986683506E-4
0.29541676924074894,0.02,316.52708279403845,2.5048913010216494E-4
0.2941900377787952,0.017749656162760568,316.531354349798,1.7807035962103955E-4
0.29797630770371303,0.02,316.52797004594476,3.1275586739034874E-4
0.29670330502000336,0.01764225779509297,316.5299655703047,2.2721501514915237E-4
0.30053584616667717,0.02,316.5329041765513,2.4132210219969486E-4
0.29928547225710755,0.017717381521351272,316.5306243923771,2.29817382798807E-4
0.3030953846296413,0.02,316.53991007207003,3.871285892226246E-5
0.3020195167786705,0.017613531350547218,316.5345081566268,1.863758132868473E-4
0.30565492309260545,0.02,316.5397590057063,1.4774721349126354E-6
0.3045521537549775,0.017572726676701466,316.53094839114397,2.458781190997007E-4
0.30821446155556953,0.02,316.5411390312641,-6.567830911302599E-5
0.3071221765926414,0.017649369392101495,316.539120149509,2.7892633632724624E-6
0.31077400001853367,0.02,316.5394090160798,-5.0397117663046954E-5
0.30956940647354714,0.017814071066184232,316.5357337416792,1.5245647139830115E-4
0.31214712441482356,0.017881223450472057,316.53881175435504,1.003302578160016E-5
0.31333353848149775,0.02,316.5400416949769,-7.908271538582157E-5
0.3158930769444619,0.02,316.5403771841767,-7.390106665589887E-5
0.31470264233362305,0.01778695963492825,316.53784271331045,-3.4856178908293935E-6
0.317172846175944,0.017927221489480793,316.5356067907306,5.0857492600949083E-5
0.3184526154074261,0.02,316.53450654063795,7.233067171459553E-5
0.32101215387039017,0.02,316.52717816609277,2.0129592642069712E-4
0.31978465233686026,0.017777563509939722,316.53534647168686,4.5300399459959044E-5
0.3235716923333542,0.02,316.52885252283875,1.841067413482645E-4
0.3223029976091477,0.017653303510147163,316.5320050481286,1.4363275267021425E-4
0.32613123079631834,0.02,316.53414516945963,1.3612807790821716E-4
0.32490138551480413,0.017808443727168274,316.53019562918865,1.862125372681531E-4
0.3286907692592824,0.02,316.5345806471235,1.5464103877677992E-4
0.327547817137238,0.017769259086298908,316.5326101159994,1.5272245806578888E-4
0.3312503077222466,0.02,316.53386624949957,1.3703534305619142E-4
0.3299844596965474,0.017650809464654204,316.5340296401145,1.6125541215375894E-4
0.33256968416298455,0.017827396397457472,316.53547677623266,1.44770133346424E-4
0.3338098461852107,0.02,316.53392433202254,1.346783749758978E-4
0.33636938464817473,0.02,316.53887030091204,2.749079733311043E-5
0.3353404322570889,0.01762521604190632,316.5363643184118,6.87565521180181E-5
0.338928923111139,0.02,316.53819072451444,-1.2479086581839942E-5
0.33772548866963037,0.01774154836585384,316.5320731163261,1.9938254916523882E-4
0.34027452677481157,0.01782470936435362,316.53811629936905,3.7841936751528965E-5
0.3414884615741031,0.02,316.53746600768125,-3.5580425814360987E-5
0.34404800003706726,0.02,316.53818559696214,-2.8955071420753202E-5
0.34279537073393046,0.01769592699554581,316.5366952518668,1.3407734642584349E-5
0.34528785668026857,0.01778118408904847,316.5347298286906,3.531491986967849E-5
0.3466075385000313,0.02,316.5340737817418,2.913074577048825E-5
0.34916707696299537,0.02,316.5301083740792,2.4592315923589153E-5
0.3480281629695136,0.017772407594058546,316.53601672214444,2.0369238802130855E-5
0.35172661542595957,0.02,316.53283315301843,4.467911608604836E-5
0.3504874170660169,0.01758687111036983,316.53275718210665,8.699942466123654E-5
0.3530063846574416,0.01792722148948081,316.53125073255916,1.3491576187874812E-4
0.3542861538889237,0.02,316.5340865401956,1.9090632673849414E-4
0.35552910203324734,0.01783625408836726,316.53304390308955,1.5587975956498604E-4
0.35684569235188773,0.02,316.53120452846184,2.6957306347378553E-4
0.3580547754937726,0.017728616077930293,316.5310794849831,2.6662468041230004E-4
0.35940523081485204,0.02,316.52973693481545,2.3018151008356958E-4
0.361964769277816,0.02,316.52874363683475,1.7112965122805695E-4
0.36071281494623836,0.017796976267236364,316.53163648928654,2.2643400696965206E-4
0.36452430774078015,0.02,316.5351836905378,5.1460615153620797E-5
0.363462131228096,0.017640439579258795,316.5337433278401,1.4442561338625889E-4
0.3670838462037444,0.02,316.53992491033017,-1.8913977935853438E-5
0.3658747260264156,0.017720841297131577,316.52904312522554,2.7878983926234E-4
0.3684321071224414,0.017840656621420505,316.5365918604596,1.0813337634484184E-4
0.36964338466670854,0.02,316.5396845582509,-5.968693129990842E-6
0.3722029231296727,0.02,316.5400676993281,-2.4521492816670628E-5
0.3709284352906362,0.017780609549848135,316.53883618923254,4.32502308824534E-5
0.3734668243647045,0.017884752922800135,316.5368564927358,1.0708765884450302E-4
0.3747624615926367,0.02,316.53787181875936,-7.39023570741936E-7
0.3760054313333956,0.017835874047234208,316.5385254188855,4.0623365819327644E-5
0.37732200005560074,0.02,316.5358524442427,3.850269863179921E-5
0.37855566665877105,0.017630828295991878,316.53677242033183,7.476657740462064E-5
0.37988153851856504,0.02,316.53658859375474,4.3669906559309045E-5
0.3811783752767876,0.017813544852095766,316.5363014949333,9.116912908116195E-5
0.38244107698152907,0.02,316.5372880893814,3.3840936936113574E-5
0.3850006154444932,0.02,316.5377526835449,1.7680470293373252E-5
0.38385454871187397,0.017766601989681576,316.5378294056968,7.53007408831891E-5
0.3875601539074573,0.02,316.5387856485171,4.802756594307104E-6
0.3862846606523517,0.017579092115211283,316.5373518817584,8.773937024880458E-5
0.38885155532000365,0.01790035152811898,316.53554537748454,1.0489015774648694E-4
0.39011969237042143,0.02,316.53555334262285,4.611527963007748E-5
0.39267923083338563,0.02,316.5318901644931,8.369946373257933E-5
0.39145555105512647,0.01776801322427249,316.5364307922063,9.463893962518095E-5
0.3939186647620165,0.017613827323021983,316.53347222465504,1.6261090732776714E-4
0.3952387692963498,0.02,316.5327053998239,1.0595445808451575E-4
0.39650668906511666,0.01777529187512689,316.53261073326547,1.806719905190755E-4
0.39779830775931396,0.02,316.534147698752,1.3251528823418382E-4
0.40035784622227805,0.02,316.5329916620337,1.5789462469358837E-4
0.39926889780604724,0.017727764458515795,316.53345598840974,1.9938197205902054E-4
0.4029173846852421,0.02,316.5333067107222,1.4799146596143387E-4
0.40167742818557856,0.017595021582281888,316.5329613979743,2.3412564940602352E-4
0.4054769231482063,0.02,316.5338454552114,1.0411816526513663E-4
0.4042378080986526,0.0177827966883252,316.5340928538499,1.9727999615697559E-4
0.40803646161117035,0.02,316.538721875014,-4.105008245307221E-6
0.40699376919597013,0.017610018819807078,316.5363378422644,1.611881567555975E-4
0.4105960000741346,0.02,316.5397009412358,2.742511563033516E-6
0.4094167189542537,0.017685049122345996,316.5322352996027,2.4876471237202715E-4
0.4131555385370986,0.02,316.53797091859576,5.095236900702428E-5
0.41195927306564606,0.0177956375899088,316.53739713298324,1.2105329990773175E-4
0.4157150770000627,0.02,316.5376229538614,3.313281643078552E-5
0.41448337879818303,0.01768016516809051,316.5378408712117,1.3983937063899758E-4
0.41827461546302697,0.02,316.5372611319415,5.529769721326517E-5
0.417036348168537,0.01780765713992913,316.5361977209406,1.9479149885383057E-4
0.4208341539259911,0.02,316.53606080915347,1.2269900164094447E-4
0.4197392645428151,0.017742000682747578,316.5367632773487,1.5732094819760837E-4
0.4233936923889553,0.02,316.5360452208294,1.1295510891764784E-4
0.4221349477454915,0.01759180149584513,316.53700390003974,1.9041944121787096E-4
0.4246734616204373,0.017927221489480845,316.53696244095585,1.9652132204928057E-4
0.42595323085191933,0.02,316.537942316626,5.1157958884977E-5
0.4272028579928036,0.017838939915303786,316.53764272823037,1.623154438356209E-4
0.42851276931488347,0.02,316.5405192215267,3.7019550186245004E-6
0.4297234422418342,0.01762637066944659,316.5380310611665,1.639658113471881E-4
0.4310723077778475,0.02,316.5391729783616,3.7144767206210266E-5
0.43234034867023835,0.01785855632711656,316.53704910748957,1.6901523826117629E-4
0.4336318462408117,0.02,316.53418278698416,1.0545072214500664E-4
0.4361913847037757,0.02,316.5309311124213,1.2839971192671323E-4
0.4349988758313514,0.017785949209377868,316.53524941107395,2.0601538690101265E-4
0.4374575224246781,0.017659721864176928,316.532597868071,2.572506357767942E-4
0.43875092316673986,0.020000000000000004,316.53200704546026,1.3292709239983696E-4
0.4400238942319145,0.01780093710314656,316.5316339458607,2.7577802275407853E-4
0.44131046162970405,0.019999999999999997,316.53447016151944,1.2650928578200073E-4
0.44387000009266825,0.02,316.53190480452673,2.0552353731338093E-4
0.4427027236280442,0.01770156908172193,316.53127921199524,3.278306289321163E-4
0.4451427601469016,0.017568285917702563,316.5309554164315,3.6565941075052225E-4
0.44642953855563233,0.02,316.5279598377674,3.01605481741611E-4
0.44898907701859647,0.02,316.52851401095216,2.553027960219186E-4
0.4477462817943853,0.017597326176969297,316.5311049711327,3.9364458910249E-4
0.4515486154815606,0.02,316.53504180451444,1.5919752529767355E-4
0.45045495907746935,0.017544599074105965,316.53014827618813,4.3906088924980645E-4
0.45410815394452475,0.02,316.535975892719,1.4470283492926453E-4
0.453040696590634,0.017517886456630792,316.52859413562595,4.3619782199184366E-4
0.45666769240748867,0.02,316.53965469901686,4.592546540035077E-5
0.45566671865824376,0.017560356922692935,316.536620663119,3.085752958140054E-4
0.45922723087045303,0.019999999999999997,316.5393489447071,4.5769343823211E-5
0.4581079067422127,0.017717335994737345,316.5311245293837,4.35182263490619E-4
0.46178676933341717,0.02,316.5376426417812,9.785399865850114E-5
0.4606257894703861,0.01781306488955016,316.53614132700255,2.877378412581289E-4
0.46434630779638114,0.02,316.53750809435786,9.995916245580433E-5
0.4630816882840182,0.017747531196563495,316.5367886815677,2.71434828382116E-4
0.4655923608051999,0.0178708845745762,316.5353833556226,3.0154644900744947E-4
0.4669058462593453,0.02,316.53752589037276,6.973072535249898E-5
0.4681736310951586,0.01786206164237815,316.536194962146,2.724796232105658E-4
0.46946538472230953,0.02,316.5372302636308,5.5397392207754574E-5
0.4707056112072735,0.01764204820197081,316.536185678875,2.9196992941314285E-4
