r,z,T (K)
0.0010923213751403583,-0.008912130079477115,313.2380677366793
0,-0.01,293.6
0.0015900000000000016,-0.01,293.6
0,-0.008001551814866212,317.93510349675205
0.0024182857745394565,-0.008780276900156746,308.13631749203046
0.0031799999999999997,-0.01,293.6
0.003958616586725416,-0.008737148329617913,300.9548137551137
0.004769999999999999,-0.01,293.6
0.005520183232921507,-0.008701877020692078,298.27661808675845
0.006360000000000001,-0.01,293.6
0.001401891783819312,-0.007303361536051967,312.48241741195915
0,-0.005915915751298009,321.9156861486591
0.007093454210464242,-0.008682442034373598,296.477434627362
0.00795,-0.01,293.6
0.0012968154991930424,-0.005017684982778315,313.54692940455374
0,-0.003830279687729805,326.9845431141448
0.008689079452833724,-0.008677220591505922,294.12099665542974
0.009540000000000002,-0.010000000000000002,293.6
0.01029398598824756,-0.008683442775516028,294.76673622184074
0.01113,-0.009999999999999998,293.6
0.011888406191798205,-0.008714349954441716,296.0797279250617
0.012720000000000002,-0.01,293.6
0.0011509662012317522,-0.003325379956622414,319.374696567573
0,-0.002690892428126992,334.57493692460787
0.01346354992057357,-0.008795226569717613,297.33636615564905
0.014310000000000002,-0.010000000000000002,293.6
0.014804263025004923,-0.008912858532110976,297.76296331110086
0.0159,-0.01,293.6
0,-0.0016801682620822378,344.3088464902391
0.0010867422997792426,-0.0021266632162769286,328.6739840199078
0.0159,-0.007985573045485734,298.01904061826275
0,-9.267702831536007E-4,349.1402945299669
0.001136447555748947,-0.0012787543078173452,341.46843513156506
0.014505862966828301,-0.007323624615350799,298.0523077884856
0.0159,-0.00597114628910594,298.0404964347394
8.51378266656291E-4,-7.21796770379055E-4,348.794111916177
0,-4.518095836649938E-4,350.28900376081157
0.014627297811796218,-0.005006321802343763,298.019378109889
0.0159,-0.004085027144594982,297.97096207809733
0.0159,-0.002903618811893188,298.00186211465893
0.014650317866333381,-0.003243303084925782,298.01999439626064
0.0159,-0.0017222104791913928,297.8507613639877
0.014651459639085566,-0.0020160982222032263,297.9162940825986
0.0159,-9.123081016219635E-4,297.18523488984187
0.015026833672427202,-0.0011429268966495034,297.38376217902015
0.0159,-4.411146820844299E-4,295.98232807462256
0.015169366190486528,-6.441239309885479E-4,296.5329397836331
0.00325402734090024,-0.007547392432696801,299.17525486020253
0.004714402100226416,-0.007420581597051453,295.8505203973729
0.006221715916001701,-0.0073635171496785395,296.15001583490965
0.004008534147225701,-0.006283433466562674,295.6710761160697
0.0027645241365675255,-0.005726144674243794,299.353113914075
0.00527697963100684,-0.0055579033195137925,295.277667308062
0.007921333709290298,-0.007317965857565816,294.77746770826474
0.007009024370914051,-0.005702242421075537,295.1780108011554
0.003931534952989266,-0.004739152890689175,295.2358195027604
0.0024783648967623426,-0.004115534162035296,300.3903533105591
0.00483328877147456,-0.003978393594209732,295.1226451868328
0.009436564988456126,-0.007160741313502228,295.2042217637366
0.006179569419400888,-0.003917710035060667,295.2183226518669
0.008531180045109839,-0.005421575820347059,295.0560228015915
0.0076484129439847994,-0.004097118348868298,295.03093022792245
0.0022303967736106035,-0.0027576786414154914,305.74826328186344
0.011062307068551722,-0.007077930883913357,296.8354981712436
0.012631947878177233,-0.007248060098902082,297.7863192309928
0.003565348867594879,-0.0031213328693322964,295.9401831389728
0.0045849945950401415,-0.0028582635981075698,295.1571704621516
0.005374494186573255,-0.003094425561289884,295.11830940914246
0.010173703232368346,-0.005297643631449574,296.56854033898503
0.006127149489661204,-0.002651973080268811,295.1562526203882
0.0069997029533512166,-0.003114722347028592,295.1014530791538
0.009175688833179015,-0.003614697081253131,295.6061566449295
0.007995312041953787,-0.0028117623884448065,295.10837324725526
0.0020430989293528843,-0.0016761177797850763,317.26260319306016
0.003057859446942521,-0.0021810438644409395,301.25905338312316
0.011946323987180188,-0.005090679537764999,297.8278879643226
0.013387235830275174,-0.005673250509510753,298.0405588706404
0.004005267523381234,-0.0021498459620363335,295.75493803001336
0.005147468657289481,-0.002065787498802641,295.01922156053337
0.00610116036849262,-0.0019084113546231928,295.10813014098187
0.010781757912019756,-0.0036361602985295824,296.99542934336426
0.010031101625015543,-0.0027495079439672928,296.0822744598951
0.007060228286107952,-0.00212326369570746,295.102922159806
0.00802361396269018,-0.0019199078832849183,295.0932549688627
0.009048881309476644,-0.002171879746385155,295.3881189170874
0.010069679727231665,-0.001990187731424743,295.84229244262724
0.002062537151614542,-0.0011239029303931516,329.98493007012013
0.003216358422624387,-0.001412375597735383,305.6533377732721
0.001925634638272324,-7.87979769545591E-4,343.8226933984077
0.012141759600021252,-0.003302788156186601,297.73790208218264
0.0133359361939178,-0.0040750394639955554,298.01806710057963
0.001041666666666666,-4.518095836649937E-4,353.3671282228774
0.004467266056863436,-0.0013580080200844245,296.4830514089552
0.005573474429592943,-0.0013407353122025295,294.9687516988195
0.006597480979811519,-0.001360297186134522,295.09697795122065
0.01107950034317064,-0.0023346148622438536,296.75400822380385
0.012309151876277928,-0.0021017512609894646,297.33718800382843
0.007612825430367249,-0.0013828917163939483,295.08906399509124
0.008521459715129895,-0.0012992090009502151,295.169328528627
0.009564885478269043,-0.001311240444047255,295.3917753678909
0.01057602364601933,-0.001443548519221872,295.8879913035236
0.002989868194524708,-8.448743139429016E-4,324.47551689646843
0.00408133569848525,-8.576778479521713E-4,306.81490179042163
0.0020833333333333333,-4.655273530208249E-4,353.520989128163
0.013397887287561194,-0.0025784835135961508,297.9015414110804
0.013026398141930823,-0.0017393812492092799,297.39271638754997
0.01366684805079708,-0.0016980945564942015,297.5542060035811
0.005185351222399239,-8.536053465397398E-4,297.19407650909903
0.006198585634991642,-8.591628897417029E-4,294.827895755021
0.007255846006501367,-8.722494298532256E-4,295.0427161178646
0.013300116043653703,-0.0013616963980347297,297.1805334755621
0.011634195746678637,-0.0014713563691698222,296.5230861807186
0.012574777964948826,-0.0013356627205112026,296.84815836629485
0.008286253032457742,-8.902344100114587E-4,295.16550004011475
0.009319327137726898,-9.137842812500196E-4,295.2661759543749
0.010069066966325091,-9.24964195634963E-4,295.4036268056852
0.011128963367890899,-9.129688358173673E-4,295.7603682127747
0.003124999999999998,-4.77425500512348E-4,338.76067005315355
0.004166666666666665,-4.8652878503826157E-4,318.68398192831893
0.014021278067688426,-0.0012202640739537953,297.2898872203923
0.005208333333333332,-4.936623682299872E-4,303.17062167062227
0.0062499999999999995,-5.001093402219629E-4,295.99440888954206
0.007291666666666667,-5.072972071957834E-4,295.37077606676695
0.013204323127173161,-8.658376652029275E-4,296.4634880960045
0.012151778893170505,-8.824720375777603E-4,296.1696790444005
0.008333333333333333,-5.149621341212932E-4,295.2942351615277
0.009375000000000001,-5.240969169485158E-4,295.3396544402758
0.010416666666666668,-5.213250840441183E-4,295.19750133367836
0.011458333333333334,-5.046390282528535E-4,295.34072359767265
0.013848285726218301,-7.504169104689672E-4,296.4621554974219
0.014458872570499715,-8.250463963774008E-4,296.7366271241213
0.013349999999999999,-4.561912908484343E-4,296.05601489619477
0.012499999999999999,-4.8041515955064395E-4,295.97112296314737
0.014199999999999997,-4.355034011600354E-4,296.03615521925684
0.01505,-4.3062027122594014E-4,295.97311318605847
0,-2.0536799257499737E-4,351.52637516011214
0.001041666666666666,-2.0536799257499713E-4,355.7518239756104
0,0,365.787418645015
0.001041666666666666,0,365.7671299299615
0.0020833333333333333,-2.1160334228219314E-4,353.7390524825551
0.0020833333333333333,0,365.7067089538941
0.003124999999999998,-2.1701159114197638E-4,363.7556287721842
0.003124999999999998,0,365.60358763327605
0.004166666666666665,-2.2114944774466436E-4,348.5000347009868
0.004166666666666665,0,365.44454863463983
0.005208333333333332,-2.2439198555908505E-4,327.8931083588275
0.005208333333333332,0,365.2216283309394
0.0062499999999999995,-2.2732242737361953E-4,308.9349869797567
0.0062499999999999995,0,364.90975502724035
0.007291666666666667,-2.3058963963444698E-4,294.4124457438765
0.007291666666666667,0,364.4549908306851
0.008333333333333333,-2.3407369732786053E-4,296.6201162228737
