r,z,T (K)
0.0379,0.06644505038,338.5751342
0.02712621917,0.07741365424,347.7401072
0.02943333333,0.081,340.3873893
0.03407099882,0.06839984144,342.2354429
0.0379,0.07129670026,336.9185754
0.03128169957,0.07741356123,340.9985172
0.03366666667,0.081,334.9031925
0.03388717125,0.07347746158,340.1594793
0.0379,0.07614835013,334.3972793
0.03479313878,0.07782073656,336.3221885
0.0379,0.081,330.8523628
0.01524711359,0.001049551088,333.0619332
0.03574826906,0.001470998224,302.0550294
0.01513483204,0.001760588875,338.4851945
0.01443030569,0.002291072008,346.5757564
0.03482598017,0.001724796611,302.8593708
0.01603217245,0.001624162627,332.9928047
0.01714002488,0.001798441323,329.8634534
0.01814586311,0.001809322501,327.1634036
0.03572769808,0.002454092046,303.9357989
0.01550965582,0.002749718341,341.1903003
0.01460144322,0.003564964118,349.9644174
0.03367778533,0.001887902951,303.6663501
0.03264943759,0.001717172138,303.839857
0.03434638247,0.002880985032,305.3197073
0.03154434151,0.002105270327,305.4249363
0.03045333571,0.00182073904,305.7257203
0.01915030103,0.001900701563,325.095392
0.01666101773,0.002912218754,336.2146361
0.01775173076,0.002897077042,332.062976
0.01865001382,0.002654432469,328.5607289
0.03538433318,0.003735123167,306.4469708
0.01590024559,0.004211108396,344.154992
0.01464071028,0.00474562997,352.7335173
0.03280529569,0.00295589014,306.3306208
0.03387871656,0.004159078988,307.9950754
0.03144055329,0.003399617701,308.2327415
0.02831716691,0.001843351679,308.2390145
0.02937850418,0.00214645059,307.5884619
0.03040628315,0.002911301886,308.1530567
0.02622650821,0.001783658717,310.8562385
0.02724747616,0.00212891557,310.2494807
0.02412738197,0.001756580549,313.3860008
0.02515404638,0.002084470345,312.8292177
0.02009459954,0.001936785689,322.9789977
0.02117666638,0.001840288139,320.0896315
0.02208826811,0.001616234839,317.1776116
0.0230587115,0.00199228984,315.9614983
0.01954830119,0.002943581461,326.9169005
0.01741340244,0.00410365472,336.9976975
0.018653873,0.00372147978,331.5929752
0.03505492128,0.005168463767,309.1522709
0.01690785255,0.005292096055,342.1867228
0.01548307665,0.006019001239,350.5098065
0.03210824312,0.004533169903,309.9145732
0.03334281634,0.005656158416,311.0535973
0.03033381683,0.004493693642,311.4244705
0.02827410776,0.003025964162,310.7832654
0.02937852664,0.003465210562,310.3824704
0.02614683644,0.002915102544,313.3572587
0.02716774896,0.00350707399,313.2038687
0.0240657125,0.002835643227,316.3041967
0.02507003188,0.003410486323,316.0149763
0.02070083564,0.003068013572,324.2347519
0.02197680721,0.002699434824,320.2265798
0.02300937261,0.003274236054,319.3828734
0.02004328301,0.004377521841,329.1394724
0.01851870569,0.005353368768,336.1340482
0.03473987673,0.006723028019,311.9522087
0.01722383235,0.00677334715,344.0208698
0.01579194801,0.008022119656,352.258323
0.03294405731,0.007172673783,313.9392314
0.0315459264,0.005956770882,313.0362701
0.02993740038,0.005958823018,314.6280873
0.02834519707,0.004886480845,314.4243946
0.02603114489,0.004696246475,317.2455434
0.02395241918,0.004520969023,320.3931894
0.02199321267,0.004322843357,324.0582034
0.0205721912,0.006133731719,331.6114786
0.0187689569,0.007027339073,338.866425
0.03451024321,0.008528967204,314.9520088
0.01780844964,0.008765756227,345.2099957
0.0161699479,0.01004802378,353.2456149
0.01601421895,0.01198242738,356.0454254
0.03273657298,0.008996938311,317.0284286
0.03060922445,0.007926106531,317.3579853
0.02885188896,0.006939358127,317.6651771
0.02698521442,0.007061758283,320.4106261
0.02481171566,0.00709275166,324.0176851
0.02262019317,0.006836018431,327.9466254
0.0204880624,0.008898816417,337.0113636
0.03397348377,0.0105892168,318.3409394
0.01835305052,0.01155334396,347.2870822
0.01682214977,0.01394307821,355.0179818
0.0312963605,0.0108041524,321.0739351
0.02858003779,0.009133794707,321.7309003
0.02593213693,0.009794197989,326.7273583
0.02334918536,0.00964731976,331.3480369
0.0215443274,0.01233404698,339.4355592
0.03349999449,0.01270379862,321.5803663
0.01716365321,0.01688622215,356.5117022
0.01962419757,0.01490125873,347.48808
0.01704560961,0.01958674005,359.0700734
0.03150104925,0.01355434563,324.6057546
0.0282606188,0.01282607395,327.6201651
0.02469867381,0.0129280843,333.5249967
0.02274364895,0.01606305194,341.2561876
0.03334221416,0.01534925596,324.9122943
0.02001343059,0.0189425438,350.3938311
0.01827940779,0.0221698301,357.4576546
0.03021494077,0.01637357654,329.437651
0.02680098618,0.01711835964,335.0155777
0.02378027812,0.02015401819,343.3126918
0.03304906967,0.01822972048,328.2662074
0.01862850023,0.02572034726,358.9532464
0.02136528917,0.02281146241,350.5086709
0.0245494283,0.02429173526,345.3634941
0.03017688766,0.01969263266,332.9286954
0.0272088857,0.02169695639,338.8707393
0.03315352033,0.0209209369,330.6821991
0.01910101034,0.0297533445,360.2305971
0.02181141069,0.02715217545,352.6747348
0.0250758386,0.0276956119,346.910291
0.02805030561,0.02616239459,341.1634348
0.03128771944,0.02372926582,335.0537636
0.01935434462,0.03417704582,362.0144736
0.02321452971,0.03126327654,352.3656468
0.02736981267,0.03006289423,344.6893266
0.03105643058,0.02801084275,338.4048256
0.01960316407,0.03880888837,363.6755476
0.02321593214,0.03626377752,355.010388
0.02703763085,0.03440048135,347.5688193
0.03076877446,0.03254451159,341.3957011
0.01969361023,0.04355473706,365.492899
0.02331274523,0.04126921901,357.01465
0.02699381612,0.03915067745,349.8034389
0.03066292002,0.03711775076,343.6999136
0.01972747297,0.04831491164,367.1849538
0.02335188691,0.04609608877,358.6838942
0.0269826315,0.04395267478,351.5925386
0.03063067034,0.04183221007,345.5450236
0.019741038,0.05305384255,368.6455766
0.02336185446,0.05088043591,360.0464853
0.02698657102,0.04874735804,352.9555153
0.03062040787,0.04661810551,346.9714661
0.01974822923,0.05775658219,369.7979882
0.02337355824,0.055641648,361.0161155
0.02698758264,0.05352458733,353.902662
0.03061506273,0.05141225592,347.9675718
0.0197281238,0.06244585924,370.6058535
0.01971769957,0.06686486677,370.8218637
0.01934754429,0.07067815075,371.6055919
0.02341640483,0.06037193825,361.44768
0.0269862403,0.05826250179,354.3719068
0.03060175199,0.05619085933,348.5060534
0.02331355392,0.06520329064,361.582433
0.02097871411,0.07389673811,365.2580443
0.02322714144,0.0699554997,360.8139954
0.02697597878,0.06293674668,354.2706362
0.03056163652,0.06092242675,348.5345862
0.02677510121,0.06749560376,353.8134234
0.02488733259,0.07378172009,355.1015692
0.02678651282,0.0710126634,352.5822065
0.03042640148,0.06556619792,348.0568773
0.03014263034,0.06996695707,347.1269855
0.02890959647,0.0738499743,347.1308627
0.03363119243,-0.008757049721,294.0987968
0.03282307692,-0.01,293.6
0.03451538462,-0.01,293.6
0.02188848921,-0.008683868536,295.441863
0.02097692308,-0.01,293.6
0.02266923077,-0.01,293.6
0.02352212275,-0.008701046169,295.2092062
0.02436153846,-0.01,293.6
0.01700475295,-0.008849001811,296.5821755
0.01759230769,-0.01,293.6
0.03533457085,-0.00876376673,293.9745579
0.03620769231,-0.01,293.6
0.03674656353,-0.008900599974,293.8579682
0.0379,-0.01,293.6
0.03193026116,-0.008757121994,294.2506408
0.03113076923,-0.01,293.6
0.03023908686,-0.008725350769,294.4350314
0.02943846154,-0.01,293.6
0.02517699678,-0.008706182112,295.0000744
0.02605384615,-0.01,293.6
0.02685534914,-0.008701664719,294.804903
0.02774615385,-0.01,293.6
0.02854540272,-0.00870549353,294.6231531
0.01928461538,-0.01,293.6
0.01846052405,-0.008477503506,296.3936045
0.02025739349,-0.008640693723,295.7221697
0.01714299581,-0.007360059882,297.1775748
0.0379,-0.007947873063,293.9864399
0.01709329469,-0.005089465624,297.2444517
0.03636877411,-0.007237589941,294.2754594
0.0379,-0.005895745899,294.5342656
0.01702084246,-0.003382060934,297.1435781
0.03651953091,-0.00481837345,294.9971411
0.0379,-0.003734718566,295.2737609
0.01697321884,-0.002239814322,297.1055367
0.0379,-0.00270830586,295.6294171
0.0366470188,-0.003184929052,295.5293125
0.01703950645,-0.001260760756,296.6950879
0.0379,-0.001681893155,296.0134299
0.036805447,-0.002050273363,295.906269
0.01675052057,-7.11E-04,295.9064983
0.0379,-9.82E-04,296.3808417
0.03705613421,-0.001265242882,296.2557272
0.0379,-4.59E-04,296.6211256
0.03727463215,-7.65E-04,296.4958006
0.0344493591,-0.007320866454,294.426231
0.03277018369,-0.007523821545,294.5492214
0.02120007488,-0.007381675114,296.0527615
0.02270888393,-0.007417439198,295.8215001
0.0243087504,-0.00742474037,295.5746316
0.03503401561,-0.005395134942,294.9414498
0.03346247141,-0.005956374279,294.9264203
0.03411699084,-0.004315658402,295.3330292
0.03103497494,-0.007432119997,294.7665718
0.03183340334,-0.0059124775,295.0876157
0.02933971105,-0.007249804508,294.9963832
0.02598943614,-0.007316323674,295.3766496
0.02763079105,-0.007166501477,295.2086802
0.01838982977,-0.006409924028,297.2389602
0.01977360973,-0.00715742322,296.6484314
0.02507590101,-0.005863927796,295.82872
0.02069599893,-0.005750144851,296.8669968
0.0219260013,-0.005794352627,296.335807
0.02342955109,-0.005931093311,296.0576686
0.03529783144,-0.003675297797,295.4465384
0.03261090764,-0.004075446116,295.5006738
0.0339835949,-0.002945785562,295.7298039
0.03015232603,-0.005616965389,295.3205503
