r,z,T (K)
0.0010923213751403583,-0.008912130079477115,307.80092689441295
0,-0.01,293.6
0.0015900000000000016,-0.01,293.6
0,-0.008001551814866212,320.76984404889237
0.0024182857745394565,-0.008780276900156746,308.8208199247361
0.0031799999999999997,-0.01,293.6
0.003958616586725416,-0.008737148329617913,305.04805295832597
0.004769999999999999,-0.01,293.6
0.005520183232921507,-0.008701877020692078,301.0043368934154
0.006360000000000001,-0.01,293.6
0.001401891783819312,-0.007303361536051967,319.0332408094794
0,-0.005915915751298009,326.4967799039865
0.007093454210464242,-0.008682442034373598,297.20894920585835
0.00795,-0.01,293.6
0.0012968154991930424,-0.005017684982778315,319.8103876353009
0,-0.003830279687729805,331.108733072995
0.008689079452833724,-0.008677220591505922,294.02809241184406
0.009540000000000002,-0.010000000000000002,293.6
0.01029398598824756,-0.008683442775516028,294.55870276198135
0.01113,-0.009999999999999998,293.6
0.011888406191798205,-0.008714349954441716,295.9635816127647
0.012720000000000002,-0.01,293.6
0.0011509662012317522,-0.003325379956622414,325.5347213831448
0,-0.002690892428126992,337.5645312812199
0.01346354992057357,-0.008795226569717613,297.4378816892044
0.014310000000000002,-0.010000000000000002,293.6
0.014804263025004923,-0.008912858532110976,298.0567548946723
0.0159,-0.01,293.6
0,-0.0016801682620822378,345.4666658506923
0.0010867422997792426,-0.0021266632162769286,333.68503350839296
0.0159,-0.007985573045485734,298.34213038269996
0,-9.267702831536007E-4,347.7033475362134
0.001136447555748947,-0.0012787543078173452,344.29003291235523
0.014505862966828301,-0.007323624615350799,298.3718278598223
0.0159,-0.00597114628910594,298.34392290101056
8.51378266656291E-4,-7.21796770379055E-4,347.6809276593683
0,-4.518095836649938E-4,348.0170257939736
0.014627297811796218,-0.005006321802343763,298.324789824163
0.0159,-0.004085027144594982,298.27341416753546
0.0159,-0.002903618811893188,298.2986686892232
0.014650317866333381,-0.003243303084925782,298.3199755312926
0.0159,-0.0017222104791913928,298.076641067835
0.014651459639085566,-0.0020160982222032263,298.157236976746
0.0159,-9.123081016219635E-4,297.18980678341364
0.015026833672427202,-0.0011429268966495034,297.396220683564
0.0159,-4.411146820844299E-4,296.02585555615275
0.015169366190486528,-6.441239309885479E-4,296.4807662185403
0.00325402734090024,-0.007547392432696801,310.9080183237391
0.004714402100226416,-0.007420581597051453,305.67186140905505
0.006221715916001701,-0.0073635171496785395,302.93391033030474
0.004008534147225701,-0.006283433466562674,302.18692380364007
0.0027645241365675255,-0.005726144674243794,307.1981637361085
0.00527697963100684,-0.0055579033195137925,299.675673487767
0.007921333709290298,-0.007317965857565816,295.20943056285665
0.007009024370914051,-0.005702242421075537,298.7336265189729
0.003931534952989266,-0.004739152890689175,299.3159695306836
